Subj,Age,Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,DailyRate,HourlyRate,MonthlyRate,DistanceFromHome,PerformanceRating,Education,JobInvolvement,JobLevel,StockOptionLevel,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction
1294,43,No,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Single,No,2438,343,52,24978,9,3,3,3,1,0,4,13,7,2,2,3,2,1,2,1,3,3
1295,41,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,No,6870,447,85,15530,5,3,3,4,2,0,3,12,11,3,1,3,2,1,2,2,2,1
1296,41,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,Yes,10447,796,81,26458,4,3,1,3,3,1,0,13,23,3,4,22,14,13,5,3,3,4
1297,30,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,No,9667,1092,64,2739,10,3,3,3,3,0,9,14,9,3,3,7,7,0,2,1,3,2
1300,40,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,No,6513,1194,52,9060,1,3,3,3,2,1,4,17,12,3,3,5,3,0,3,3,4,4
1301,34,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,No,6799,810,92,22128,8,4,2,4,2,2,1,21,10,5,3,10,8,4,8,2,3,3
1302,58,No,Non-Travel,Sales,Medical,Male,Manager,Divorced,No,16291,350,52,22577,2,4,3,3,4,1,4,22,37,0,2,16,9,14,14,2,2,4
1303,35,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,No,2705,185,91,9696,23,3,4,1,1,1,0,16,6,2,4,5,4,0,3,2,3,2
1304,47,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Divorced,Yes,10333,1001,92,19271,4,3,3,2,3,1,8,12,28,4,3,22,11,14,10,3,2,3
1305,40,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,No,4448,750,47,10748,12,3,3,3,2,1,2,12,15,3,3,7,4,7,7,2,1,2
1306,54,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,No,6854,431,68,15696,7,3,4,3,2,1,4,15,14,2,2,7,1,1,7,4,4,2
1307,31,No,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Married,No,9637,1125,68,8277,7,3,4,3,3,2,2,14,9,3,3,3,2,2,2,1,1,4
1308,28,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,No,3591,1217,67,12719,1,4,3,3,1,1,1,25,3,3,3,3,2,1,2,3,1,3
1309,38,No,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Married,Yes,5405,723,77,4244,2,4,4,1,2,2,2,20,20,4,2,4,2,0,3,2,4,1
1310,26,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single,No,4684,572,46,9125,10,3,3,3,2,0,1,13,5,4,3,5,3,1,2,3,4,1
1311,58,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,Yes,15787,1216,87,21624,15,3,4,3,4,0,2,14,23,3,3,2,2,2,2,1,3,2
1312,18,No,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,No,1514,1431,33,8018,14,3,3,3,1,0,1,16,0,4,1,0,0,0,0,2,3,3
1315,45,No,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Married,No,5154,589,67,19665,2,4,4,3,2,2,4,22,10,3,4,8,7,5,7,3,3,2
1316,36,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Married,Yes,6962,430,73,19573,2,4,4,3,2,1,4,22,15,2,3,1,0,0,0,4,2,4
1317,43,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Married,No,5675,1422,92,19246,2,4,4,3,2,1,1,20,7,5,3,7,7,7,7,1,4,3
1318,27,No,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Yes,2379,1297,53,19826,5,3,2,3,1,0,0,14,6,3,2,5,4,0,2,4,4,3
1319,29,No,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,No,3812,574,40,7003,20,3,1,3,1,0,1,13,11,3,4,11,8,3,10,4,4,2
1320,32,No,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Single,No,4648,1318,79,26075,10,3,4,3,2,0,8,13,4,2,4,0,0,0,0,4,4,3
1321,42,No,Non-Travel,Research & Development,Technical Degree,Male,Research Scientist,Married,No,2936,355,38,6161,10,4,4,3,1,2,3,22,10,1,2,6,3,3,3,3,3,2
1322,47,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,No,2105,207,64,5411,9,3,4,3,1,0,4,12,7,2,3,2,2,2,0,2,3,3
1323,46,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,No,8578,706,82,19989,2,3,2,3,3,1,3,14,12,4,2,9,8,4,7,4,4,3
1324,28,No,Non-Travel,Human Resources,Life Sciences,Male,Human Resources,Divorced,No,2706,280,43,10494,1,3,2,3,1,1,1,15,3,2,3,3,2,2,2,3,4,2
1325,29,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,6384,726,93,21143,29,3,1,1,2,2,8,17,11,3,3,7,0,1,6,4,3,4
1326,42,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,3968,1142,81,13624,8,3,3,3,1,0,4,13,8,3,3,0,0,0,0,4,3,4
1328,46,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Divorced,No,13225,1319,45,7739,3,3,3,4,4,1,2,12,25,5,3,19,17,2,8,1,1,4
1329,27,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,Married,No,3540,728,36,7018,23,4,1,2,2,1,1,21,9,5,3,9,8,5,8,2,3,4
1330,29,No,Travel_Rarely,Human Resources,Medical,Male,Human Resources,Married,No,2804,352,87,15434,6,3,1,2,1,0,1,11,1,3,3,1,0,0,0,4,2,4
1331,43,No,Travel_Rarely,Research & Development,Medical,Female,Manager,Married,No,19392,823,81,22539,6,3,3,2,5,0,7,13,21,2,3,16,12,6,14,1,3,4
1332,48,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married,No,19665,1224,91,13583,10,3,3,2,5,0,4,12,29,3,3,22,10,12,9,4,2,4
1335,27,No,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married,No,4774,1131,77,23844,15,3,3,2,1,1,0,19,8,2,2,7,6,7,3,4,1,4
1336,39,No,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Divorced,No,3902,835,41,5141,19,3,4,3,2,3,8,14,7,2,3,2,2,2,2,4,4,2
1337,55,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married,No,2662,836,98,7975,2,4,4,2,1,1,8,20,19,2,4,5,2,0,4,2,4,2
1338,28,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,Married,No,2856,1172,78,3692,3,3,3,3,1,1,1,19,1,3,3,1,0,0,0,2,2,4
1341,36,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Married,Yes,5673,1266,63,6060,10,3,4,2,2,1,1,13,10,4,3,10,9,1,7,2,3,1
1342,31,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,No,4197,311,89,18624,20,3,3,3,2,1,1,11,10,2,3,10,8,0,2,2,3,1
1343,34,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,Yes,9713,1480,64,24444,4,3,3,3,3,3,2,13,9,3,3,5,3,1,0,3,4,4
1344,29,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,2062,592,59,19384,7,3,3,3,1,0,3,14,11,2,3,3,2,1,2,4,1,2
1345,37,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,Yes,4284,783,78,13588,7,4,4,3,2,1,5,22,16,2,3,5,3,0,4,4,1,3
1346,35,No,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,Married,Yes,4788,219,44,25388,16,3,2,2,2,0,0,11,4,2,3,3,2,0,2,4,2,4
1347,45,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,No,5906,556,93,23888,25,3,2,2,2,2,0,13,10,2,2,9,8,3,8,2,4,4
1348,36,No,Travel_Frequently,Human Resources,Human Resources,Male,Human Resources,Single,No,3886,1213,94,4223,2,4,1,2,2,0,1,21,10,2,2,10,1,0,8,2,4,4
1349,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,No,16823,1137,98,18991,1,3,4,3,4,1,2,11,22,3,3,19,7,11,16,1,1,1
1350,26,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,Yes,2933,482,90,14908,1,3,2,2,1,1,1,13,1,3,2,1,0,1,0,2,3,3
1351,27,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,No,6500,511,89,26997,2,3,2,4,2,0,0,14,9,5,2,8,7,0,7,1,3,2
1352,48,No,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced,No,17174,117,58,2437,22,3,3,3,4,1,3,11,24,3,3,22,17,4,7,4,4,2
1353,44,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,No,5033,170,78,9364,1,3,4,4,2,1,2,15,10,5,3,2,0,2,2,2,1,4
1356,36,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,No,5507,335,33,16822,17,3,2,2,2,2,2,16,12,1,1,4,2,1,3,3,2,3
1357,41,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,4393,337,54,26841,8,4,3,3,2,1,5,21,14,3,3,5,4,1,4,3,2,3
1358,42,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married,No,13348,1396,83,14842,6,3,3,3,3,1,9,13,18,3,4,13,7,5,7,3,1,2
1359,31,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Divorced,Yes,6583,1079,86,20115,10,3,2,3,2,1,2,11,8,2,3,5,2,1,4,3,4,4
1360,34,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,Yes,8103,735,75,16495,3,3,1,2,2,0,3,12,9,3,2,4,2,0,1,4,4,3
1361,31,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced,No,3978,471,62,16031,4,3,3,4,1,1,8,12,4,0,2,2,2,2,2,1,3,2
1362,26,No,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,Married,No,2544,1096,61,7102,6,3,3,4,1,1,0,18,8,3,3,7,7,7,7,3,4,1
1363,45,No,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Single,No,5399,1297,44,14511,1,3,4,3,2,0,4,12,12,3,3,4,2,0,3,2,3,3
1364,33,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,No,5487,217,43,10410,10,3,4,3,2,0,1,14,10,2,2,10,4,0,9,2,3,2
1365,28,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Married,Yes,6834,783,42,19255,1,3,2,2,2,1,1,12,7,2,3,7,7,0,7,3,4,3
1367,39,No,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Married,No,5736,1251,32,3987,21,3,4,1,2,1,6,19,10,1,3,3,2,1,2,1,3,3
1368,27,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married,No,2226,1354,41,6073,2,3,4,3,1,1,1,11,6,3,2,5,3,1,2,2,2,3
1369,34,No,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Married,Yes,5747,735,86,26496,22,3,4,2,2,0,1,15,16,3,3,15,10,6,11,3,4,2
1371,47,No,Non-Travel,Research & Development,Technical Degree,Male,Research Scientist,Married,No,5467,1169,64,2125,14,3,4,3,2,1,8,18,16,4,4,8,7,1,7,3,2,3
1372,56,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,5380,1443,89,20328,11,3,5,2,2,1,4,16,6,3,3,0,0,0,0,4,1,3
1373,39,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,No,5151,867,87,12315,9,4,2,3,2,1,1,25,10,3,3,10,0,7,9,1,1,4
1374,38,No,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Divorced,Yes,2133,1394,58,18115,8,3,3,2,2,1,1,16,20,3,3,20,11,0,7,4,2,3
1375,58,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,Yes,17875,605,72,11761,21,3,3,3,4,1,4,13,29,2,2,1,0,0,0,4,4,3
1377,38,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,No,4771,1206,71,14293,9,3,2,3,1,2,2,19,10,0,4,5,2,0,3,2,4,4
1378,49,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,No,19161,1064,42,13738,2,3,1,3,5,0,3,15,28,3,3,5,4,4,3,2,4,4
1379,42,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,Yes,5087,419,77,2900,12,3,4,3,2,2,3,12,14,4,3,0,0,0,0,2,4,3
1381,35,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,No,5561,682,71,15975,18,3,4,3,2,1,0,16,6,2,1,5,3,0,4,2,1,4
1382,28,No,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,No,2144,1103,49,2122,16,3,3,3,1,0,1,14,5,3,2,5,3,1,4,3,3,3
1383,31,No,Non-Travel,Research & Development,Medical,Male,Research Scientist,Divorced,Yes,3065,976,48,3995,3,3,2,3,1,1,1,13,4,3,4,4,2,2,3,3,1,4
1384,36,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married,No,2810,1351,66,9238,9,4,4,4,1,0,1,22,5,3,3,5,4,0,2,1,2,2
1385,34,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,No,9888,937,32,6770,1,4,3,3,3,0,1,21,14,3,2,14,8,2,1,1,4,1
1386,34,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced,No,8628,1239,39,22914,13,3,4,3,3,1,1,18,9,2,2,8,7,1,1,4,3,3
1387,26,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,No,2867,157,95,20006,1,3,3,3,1,0,0,13,8,6,2,7,7,7,6,3,1,4
1388,29,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,No,5373,136,89,6225,1,3,3,3,2,1,0,12,6,5,2,5,3,0,2,1,1,1
1389,32,No,Non-Travel,Research & Development,Medical,Female,Healthcare Representative,Divorced,No,6667,1146,34,16542,15,3,4,3,2,1,5,18,9,6,3,5,1,1,2,3,4,2
1390,31,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Married,No,5003,1125,48,5771,1,4,3,1,2,0,1,21,10,6,3,10,8,8,7,4,1,2
1392,38,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Single,No,2858,1404,59,11473,1,3,3,2,1,0,4,14,20,3,2,1,0,0,0,1,1,1
1393,35,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Married,Yes,5204,1224,55,13586,7,3,4,3,2,0,1,11,10,2,3,10,8,0,9,3,4,4
1394,27,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,No,4105,954,44,5099,9,3,3,3,2,0,1,14,7,5,3,7,7,0,7,4,4,1
1395,32,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,No,9679,1373,56,10138,5,4,4,2,2,0,8,24,8,1,3,1,0,0,0,4,4,2
1398,54,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,No,2897,155,67,22474,9,3,2,3,2,2,3,11,9,6,2,4,3,2,3,1,3,3
1399,33,No,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,5968,1303,36,18079,7,4,2,3,2,3,1,20,9,2,3,9,7,2,8,4,3,3
1400,43,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,No,7510,574,30,16873,11,3,3,3,3,1,1,17,10,1,3,10,9,0,9,1,3,2
1401,38,No,Travel_Frequently,Human Resources,Other,Male,Human Resources,Married,Yes,2991,1444,88,5224,1,3,4,3,1,1,0,11,7,2,3,6,2,1,2,4,2,2
1402,55,No,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,Yes,19636,189,71,25811,26,3,4,4,5,1,4,18,35,0,3,10,9,1,4,3,2,1
1403,31,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced,Yes,1129,1276,59,17536,2,3,1,1,1,3,1,11,1,4,3,1,0,0,0,4,4,3
1404,39,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,No,13341,119,77,25098,15,3,4,3,4,0,0,12,21,3,3,20,8,11,10,2,1,1
1405,42,No,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Single,No,4332,335,37,14811,23,3,2,2,2,0,1,12,20,2,3,20,9,3,7,4,3,4
1406,31,No,Non-Travel,Research & Development,Medical,Female,Research Director,Married,No,11031,697,40,26862,10,4,3,3,3,1,4,20,13,2,4,11,7,4,8,3,3,3
1407,54,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,Yes,4440,157,77,25198,10,3,3,3,2,0,6,19,9,3,3,5,2,1,4,3,1,4
1408,24,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,No,4617,771,45,14120,1,3,2,2,2,0,1,12,4,2,2,4,3,1,2,2,3,2
1409,23,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Single,No,2647,571,78,13672,12,3,2,3,1,0,1,13,5,6,4,5,2,1,4,4,4,3
1410,40,No,Travel_Frequently,Research & Development,Technical Degree,Female,Laboratory Technician,Married,No,6323,692,73,26849,11,3,3,3,2,1,1,11,10,2,4,10,9,9,4,4,3,1
1411,40,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,5677,444,92,4258,2,3,2,3,2,1,3,14,15,4,3,11,8,5,10,2,2,3
1412,25,No,Travel_Rarely,Human Resources,Human Resources,Female,Human Resources,Married,No,2187,309,82,19655,2,3,3,3,1,0,4,14,6,3,3,2,0,1,2,3,2,3
1413,30,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,No,3748,911,76,4077,1,3,2,3,1,0,1,13,12,6,2,12,8,1,7,4,2,3
1414,25,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Divorced,Yes,3977,977,57,7298,2,3,1,3,1,1,6,19,7,2,2,2,2,0,2,4,3,3
1415,47,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single,No,8633,1180,84,13084,25,4,3,3,3,0,2,23,25,3,3,17,14,12,11,1,3,2
1416,33,No,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Divorced,No,2008,1313,59,20439,1,3,2,2,1,3,1,12,1,2,2,1,1,0,0,2,3,3
1417,38,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,No,4440,1321,86,7636,1,3,4,3,2,2,0,15,16,3,3,15,13,5,8,4,2,1
1418,31,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Married,No,3067,1154,54,6393,2,3,2,3,1,1,0,19,3,1,3,2,2,1,2,1,3,3
1419,38,No,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Married,No,5321,508,72,14284,6,3,4,2,2,1,2,11,10,1,3,8,3,7,7,1,3,4
1420,42,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,Yes,5410,557,35,11189,18,3,4,3,2,1,6,17,9,3,2,4,3,1,2,4,1,3
1421,41,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,No,2782,642,76,21412,1,4,3,3,1,1,3,22,12,3,3,5,3,1,0,4,4,1
1422,47,No,Non-Travel,Research & Development,Medical,Female,Research Director,Married,No,11957,1162,98,17231,1,3,1,3,3,2,0,18,14,3,1,13,8,5,12,3,2,1
1423,35,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,Yes,2660,1490,43,20232,11,3,4,3,1,1,7,11,5,3,3,2,2,2,2,4,3,3
1424,22,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,No,3375,581,63,17624,1,3,2,3,1,0,0,12,4,2,4,3,2,1,2,4,3,4
1425,35,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,No,5098,1395,48,18698,9,3,4,3,2,0,1,19,10,5,3,10,7,0,8,2,3,2
1426,33,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married,Yes,4878,501,95,21653,15,3,2,3,2,1,0,13,10,6,3,9,7,8,1,2,4,1
1427,32,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,No,2837,267,49,15919,29,3,4,2,1,0,1,13,6,3,3,6,2,4,1,3,2,3
1428,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,No,2406,543,83,4060,1,3,4,3,1,2,8,19,8,3,2,1,0,0,0,1,4,3
1429,32,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,Married,No,2269,234,68,18024,1,3,4,2,1,1,0,14,3,2,3,2,2,2,2,2,2,2
1430,39,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,No,4108,116,52,5340,24,3,1,3,2,0,7,13,18,2,3,7,7,1,7,1,4,1
1431,38,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,Married,No,13206,201,99,3376,10,3,3,1,3,1,3,12,20,3,3,18,16,1,11,2,3,1
1432,32,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,10422,801,48,24032,1,3,4,3,3,2,1,19,14,3,3,14,10,5,7,3,4,3
1433,37,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,Yes,13744,161,42,15471,10,4,3,4,3,1,1,25,16,2,3,16,11,6,8,3,4,1
1434,25,No,Travel_Rarely,Sales,Other,Female,Sales Executive,Divorced,Yes,4907,1382,85,13684,8,4,2,3,2,1,0,22,6,3,2,5,3,0,4,1,3,2
1435,52,No,Non-Travel,Sales,Life Sciences,Male,Sales Representative,Divorced,No,3482,585,40,19788,29,3,4,3,1,2,2,15,16,3,2,9,8,0,0,1,4,2
1436,44,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,Yes,2436,1037,42,13422,1,3,3,3,1,0,6,12,6,2,3,4,3,1,2,2,4,3
1437,21,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,Single,Yes,2380,501,58,25479,5,3,1,3,1,0,1,11,2,6,3,2,2,1,2,3,1,4
1438,39,No,Non-Travel,Research & Development,Life Sciences,Male,Manager,Single,No,19431,105,87,15302,9,3,3,3,5,0,2,13,21,3,2,6,0,1,3,4,4,3
1440,36,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,No,7644,557,94,12695,3,3,3,2,3,2,0,19,10,2,3,9,7,3,4,1,4,3
1441,36,No,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Divorced,No,5131,688,97,9192,4,3,2,3,2,3,7,13,18,3,3,4,2,0,2,4,2,2
1442,56,No,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,6306,667,57,26236,1,4,4,3,2,1,1,21,13,2,2,13,12,1,9,3,3,1
1444,42,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,No,18880,300,56,17312,2,3,3,3,5,0,5,11,24,2,2,22,6,4,14,1,3,1
1446,41,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,No,13570,582,60,5640,28,4,4,2,4,1,0,23,21,3,3,20,7,0,10,1,2,3
1447,34,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,6712,704,95,8978,28,4,3,2,2,2,1,21,8,2,3,8,7,1,7,4,3,4
1448,36,No,Non-Travel,Sales,Marketing,Male,Sales Executive,Divorced,No,5406,301,88,10436,15,4,4,1,2,1,1,24,15,4,2,15,12,11,11,4,4,1
1449,41,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,No,8938,930,57,12227,3,3,3,2,2,1,2,11,14,5,3,5,4,0,4,3,2,3
1450,32,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single,No,2439,529,78,11288,2,3,3,3,1,0,1,14,4,4,3,4,2,1,2,4,1,4
1451,35,No,Travel_Rarely,Human Resources,Life Sciences,Female,Human Resources,Single,Yes,8837,1146,31,16642,26,3,4,3,3,0,1,16,9,2,3,9,0,1,7,3,4,3
1452,38,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Married,No,5343,345,100,5982,10,3,2,3,2,1,1,11,10,1,3,10,7,1,9,1,4,3
1454,36,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,6652,1120,100,14369,11,3,4,2,2,1,4,13,8,2,2,6,3,0,0,2,4,1
1455,45,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single,No,4850,374,50,23333,20,3,3,3,2,0,8,15,8,3,3,5,3,0,1,4,3,3
1456,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,No,2809,1322,52,2725,2,3,4,2,1,0,2,14,8,2,3,2,2,2,2,3,3,4
1457,35,No,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,Married,Yes,5689,1199,80,24594,18,3,4,3,2,2,1,14,10,2,4,10,2,0,2,3,3,4
1458,40,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,No,2001,1194,98,12549,2,3,4,3,1,3,2,14,20,2,3,5,3,0,2,3,3,2
1459,35,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,No,2977,287,62,8952,1,3,4,1,1,1,1,12,4,5,3,4,3,1,1,3,4,4
1460,29,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Married,Yes,4025,1378,46,23679,13,3,2,2,2,1,4,13,10,2,3,4,3,0,3,4,2,1
1461,29,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,No,3785,468,73,8489,28,3,4,2,1,0,1,14,5,3,1,5,4,0,4,4,1,2
1463,39,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,12031,722,60,8828,24,3,1,2,4,1,0,11,21,2,2,20,9,9,6,2,4,1
1464,31,No,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single,No,9936,325,74,3787,5,3,3,3,2,0,0,19,10,2,3,9,4,1,7,2,1,2
1465,26,No,Travel_Rarely,Sales,Other,Female,Sales Representative,Single,No,2966,1167,30,21378,5,3,3,2,1,0,0,18,5,2,3,4,2,0,0,4,3,4
1466,36,No,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,No,2571,884,41,12290,23,3,2,4,2,1,4,17,17,3,3,5,2,0,3,3,4,3
1467,39,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,No,9991,613,42,21457,6,3,1,2,3,1,4,15,9,5,3,7,7,1,7,4,1,1
